data|cod_cliente|es_centro|tipo_material|origem|cod_produto|lote|dias_em_estoque|produto|grupo_mercadoria|es_totalestoque|SKU
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFF|GRH162|224|Bobina|Laminado a Frio|8.84|SKU_1
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRD462/4|221|Rolo|Laminado a Frio|1.372|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/12|3|Rolo|Laminado a Quente|0.724|SKU_3
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFQD|GSZ588|5|Bobina|Laminado a Quente|12.91|SKU_4
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSP836/4|37|Rolo|Laminado a Frio|0.892|SKU_5
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSK215/8|74|Rolo|Zincado|0.913|SKU_6
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ525/3|2|Rolo|Zincado|0.996|SKU_7
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRC052/2|241|Rolo|Laminado a Frio|1.184|SKU_8
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV381/4|5|Rolo|Zincado|0.712|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV381/3|5|Rolo|Zincado|0.608|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRU739/6|140|Rolo|Zincado|0.985|SKU_10
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRC052/1|241|Rolo|Laminado a Frio|1.188|SKU_8
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSU857/2|9|Rolo|Laminado a Frio|0.925|SKU_11
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRD687/5|207|Rolo|Zincado|1.219|SKU_12
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/9|3|Rolo|Laminado a Quente|0.726|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRU739/1|140|Rolo|Zincado|1.295|SKU_13
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRZ361|139|Bobina|Zincado|11.34|SKU_14
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GSF064|110|Bobina|Zincado|11.3|SKU_14
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GQP601/7|279|Rolo|Zincado|1.07|SKU_15
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRD461/4|221|Rolo|Laminado a Frio|1.405|SKU_2
2025-08-04|10179|1101|Materia Prima|E_PRG_REF|BFQD|GSV391|17|Bobina|Laminado a Quente|12.885|SKU_4
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRD688/5|206|Rolo|Zincado|1.253|SKU_12
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GOP768/6|313|Rolo|Laminado a Frio|1.251|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GOP768/6|313|Rolo|Laminado a Frio|1.251|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRC052/6|241|Rolo|Laminado a Frio|1.13|SKU_8
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/8|3|Rolo|Laminado a Quente|0.689|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRO596/15|122|Rolo|Zincado|0.406|SKU_13
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSU857/3|9|Rolo|Laminado a Frio|0.933|SKU_11
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV380/2|6|Rolo|Zincado|0.654|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQX957/3|202|Rolo|Laminado a Frio|1.204|SKU_16
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRX190|145|Bobina|Zincado|5.46|SKU_14
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQD869/4|333|Rolo|Laminado a Frio|1.177|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQD869/4|333|Rolo|Laminado a Frio|1.177|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSL342/1|4|Rolo|Laminado a Quente|1.682|SKU_17
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV624/7|6|Rolo|Laminado a Quente|1.076|SKU_18
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GPT030/10|279|Rolo|Laminado a Frio|0.908|SKU_19
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GQQ739/15|245|Rolo|Zincado|0.458|SKU_20
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/7|3|Rolo|Laminado a Quente|0.7|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSQ989/1|17|Rolo|Laminado a Frio|1.156|SKU_21
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQM593/1|266|Rolo|Laminado a Frio|1.152|SKU_22
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GLF893/15|495|Rolo|Laminado a Quente|1.37|SKU_23
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GPS746|384|Bobina|Laminado a Frio|6.568|SKU_24
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV624/4|6|Rolo|Laminado a Quente|1.088|SKU_18
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV136/3|10|Rolo|Zincado|1.113|SKU_25
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSU858/3|5|Rolo|Laminado a Frio|0.954|SKU_11
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSK215/6|74|Rolo|Zincado|0.895|SKU_6
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQB308/6|335|Rolo|Laminado a Frio|1.346|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQB308/6|335|Rolo|Laminado a Frio|1.346|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ525/9|2|Rolo|Zincado|1.064|SKU_7
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GNE559/11|7|Rolo|Zincado|0.805|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSK204/3|17|Rolo|Zincado|1.292|SKU_26
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRH945/5|152|Rolo|Laminado a Frio|1.243|SKU_27
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV382/3|5|Rolo|Zincado|0.983|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV623/5|5|Rolo|Laminado a Quente|1.449|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRC512/13|209|Rolo|Zincado|1.254|SKU_12
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ527/3|3|Rolo|Zincado|0.938|SKU_28
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GSD641|118|Bobina|Laminado a Frio|5.964|SKU_24
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GSE022|116|Bobina|Laminado a Frio|7.904|SKU_29
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ525/7|2|Rolo|Zincado|1.158|SKU_25
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRM453/6|4|Rolo|Laminado a Frio|1.009|SKU_30
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRG605/3|146|Rolo|Laminado a Frio|1.274|SKU_31
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRM453/1|4|Rolo|Laminado a Frio|0.972|SKU_30
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRG404/4|152|Rolo|Laminado a Frio|1.264|SKU_32
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV380/6|6|Rolo|Zincado|0.799|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRC512/7|207|Rolo|Zincado|0.272|SKU_20
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRM453/3|4|Rolo|Laminado a Frio|0.965|SKU_30
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSX459/5|2|Rolo|Zincado|1.092|SKU_25
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GQQ745/4|280|Rolo|Zincado|1.268|SKU_15
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV381/1|5|Rolo|Zincado|0.707|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/13|3|Rolo|Laminado a Quente|0.704|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRG779/8|213|Rolo|Zincado|1.249|SKU_33
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRD688/2|206|Rolo|Zincado|1.236|SKU_12
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV623/4|5|Rolo|Laminado a Quente|1.343|SKU_3
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRX755|143|Bobina|Zincado|4.46|SKU_14
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSU155/6|2|Rolo|Zincado|1.577|SKU_34
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRG404/3|152|Rolo|Laminado a Frio|1.254|SKU_32
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GNN162/7|608|Rolo|Laminado a Quente|0.805|SKU_23
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSQ989/6|17|Rolo|Laminado a Frio|1.101|SKU_21
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GLJ959/1|948|Rolo|Zincado|0.65|SKU_35
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV624/8|6|Rolo|Laminado a Quente|1.079|SKU_18
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSP836/5|37|Rolo|Laminado a Frio|0.9|SKU_5
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSQ358/16|41|Rolo|Zincado|0.561|SKU_36
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSX459/3|2|Rolo|Zincado|1.115|SKU_25
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRJ948/7|5|Rolo|Laminado a Frio|1.056|SKU_37
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV136/10|10|Rolo|Zincado|1.106|SKU_25
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV136/11|10|Rolo|Zincado|1.148|SKU_38
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRZ325|139|Bobina|Zincado|11.035|SKU_39
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GNN162/6|608|Rolo|Laminado a Quente|0.817|SKU_23
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRU426|157|Bobina|Zincado|11.28|SKU_14
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRJ948/6|5|Rolo|Laminado a Frio|1.068|SKU_37
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSU155/9|2|Rolo|Zincado|1.594|SKU_40
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSK213/9|13|Rolo|Laminado a Quente|1.153|SKU_41
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSK204/4|17|Rolo|Zincado|1.337|SKU_26
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/1|3|Rolo|Laminado a Quente|0.724|SKU_3
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFF|GRH503|221|Bobina|Laminado a Frio|8.28|SKU_1
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GQQ739/17|245|Rolo|Zincado|0.454|SKU_20
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRM453/4|4|Rolo|Laminado a Frio|1.014|SKU_30
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRJ948/5|5|Rolo|Laminado a Frio|1.064|SKU_37
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSX459/6|2|Rolo|Zincado|1.151|SKU_38
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ527/5|3|Rolo|Zincado|1.567|SKU_35
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSJ038/8|70|Rolo|Laminado a Quente|1.33|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ527/10|3|Rolo|Zincado|0.87|SKU_10
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSK214/6|73|Rolo|Zincado|0.709|SKU_36
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRU739/3|140|Rolo|Zincado|1.314|SKU_13
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRG606/4|156|Rolo|Laminado a Frio|1.412|SKU_31
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQX957/5|202|Rolo|Laminado a Frio|1.236|SKU_16
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRC512/10|209|Rolo|Zincado|1.274|SKU_12
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSX459/4|2|Rolo|Zincado|1.094|SKU_25
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ525/10|2|Rolo|Zincado|0.591|SKU_42
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GNE634/17|7|Rolo|Zincado|0.998|SKU_9
2025-08-04|10179|1101|Materia Prima|E_PRG_REF|BFF|GRM263|201|Bobina|Laminado a Frio|8.12|SKU_1
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV380/1|6|Rolo|Zincado|0.781|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRG605/1|146|Rolo|Laminado a Frio|1.78|SKU_32
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GRQ667/2|3|Rolo|Laminado a Quente|0.677|SKU_43
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GQQ739/16|245|Rolo|Zincado|0.458|SKU_20
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSX459/11|2|Rolo|Zincado|1.009|SKU_7
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRE548/3|192|Rolo|Laminado a Frio|1.219|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GOP768/5|313|Rolo|Laminado a Frio|1.271|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GOP768/5|313|Rolo|Laminado a Frio|1.271|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRD688/7|206|Rolo|Zincado|1.228|SKU_12
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GPS744|384|Bobina|Laminado a Frio|6.816|SKU_24
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRF585|231|Bobina|Zincado|11.615|SKU_44
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQD869/3|333|Rolo|Laminado a Frio|1.192|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQD869/3|333|Rolo|Laminado a Frio|1.192|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQE450/3|333|Rolo|Laminado a Frio|0.654|SKU_45
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ527/1|3|Rolo|Zincado|1.357|SKU_35
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQM593/6|266|Rolo|Laminado a Frio|1.123|SKU_22
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ525/12|2|Rolo|Zincado|0.747|SKU_46
2025-08-04|10179|1101|Produto Acabado|S_MFL_QP|RZN|GLU695/6|7|Rolo|Zincado|1.26|SKU_47
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/11|3|Rolo|Laminado a Quente|0.694|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSB769/9|44|Rolo|Laminado a Frio|1.018|SKU_48
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSK216/11|74|Rolo|Zincado|1.13|SKU_6
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GNT593/2|601|Rolo|Laminado a Frio|1.15|SKU_48
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRM453/5|4|Rolo|Laminado a Frio|1.016|SKU_30
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GSD909|117|Bobina|Laminado a Frio|6.298|SKU_24
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GNN059/1|503|Rolo|Laminado a Frio|0.989|SKU_49
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRG605/5|146|Rolo|Laminado a Frio|1.276|SKU_31
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFQD|GSZ589|5|Bobina|Laminado a Quente|12.925|SKU_4
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GPX671|367|Bobina|Laminado a Frio|6.398|SKU_24
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFF|GRK839|208|Bobina|Laminado a Frio|8.885|SKU_1
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRG404/2|152|Rolo|Laminado a Frio|1.307|SKU_32
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSJ038/7|70|Rolo|Laminado a Quente|1.344|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV381/6|5|Rolo|Zincado|0.607|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSU155/2|2|Rolo|Zincado|1.628|SKU_34
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSQ358/13|41|Rolo|Zincado|0.525|SKU_36
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQD869/5|333|Rolo|Laminado a Frio|1.189|SKU_2
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GPX674|367|Bobina|Laminado a Frio|7.23|SKU_24
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQD869/5|333|Rolo|Laminado a Frio|1.189|SKU_2
2025-08-04|10179|1101|Materia Prima|E_PRG_REF|BFF|GSN912|61|Bobina|Laminado a Frio|8.35|SKU_50
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSU155/3|2|Rolo|Zincado|1.643|SKU_40
2025-08-04|10179|1101|Materia Prima|E_PRG_REF|BFF|GRL953|202|Bobina|Laminado a Frio|8.45|SKU_1
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ527/2|3|Rolo|Zincado|0.897|SKU_28
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ527/4|3|Rolo|Zincado|1.587|SKU_35
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSB769/10|44|Rolo|Laminado a Frio|1.034|SKU_48
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSQ989/2|17|Rolo|Laminado a Frio|1.111|SKU_21
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ525/5|2|Rolo|Zincado|1.107|SKU_25
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GSD642|118|Bobina|Laminado a Frio|6.558|SKU_29
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRE548/5|192|Rolo|Laminado a Frio|1.22|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GOL216/6|529|Rolo|Laminado a Frio|0.917|SKU_16
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFF|GRL225|207|Bobina|Laminado a Frio|8.24|SKU_1
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV382/6|5|Rolo|Zincado|1.137|SKU_9
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSU858/1|5|Rolo|Laminado a Frio|0.908|SKU_11
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GST319/10|17|Rolo|Zincado|0.373|SKU_42
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GNN162/9|608|Rolo|Laminado a Quente|0.805|SKU_23
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFF|GSQ049|49|Bobina|Laminado a Frio|5.04|SKU_50
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GRL221|207|Bobina|Laminado a Frio|6.192|SKU_24
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQX957/1|202|Rolo|Laminado a Frio|1.198|SKU_16
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFF|GSM896|67|Bobina|Laminado a Frio|7.955|SKU_51
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSZ527/9|3|Rolo|Zincado|0.909|SKU_10
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSU155/4|2|Rolo|Zincado|1.629|SKU_40
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSU155/1|2|Rolo|Zincado|1.628|SKU_34
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFF|GRH163|224|Bobina|Laminado a Frio|8.545|SKU_1
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQX956/6|203|Rolo|Laminado a Frio|1.166|SKU_16
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQM593/3|266|Rolo|Laminado a Frio|1.152|SKU_22
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRZ326|139|Bobina|Zincado|11.085|SKU_14
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/15|3|Rolo|Laminado a Quente|0.702|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRD687/11|206|Rolo|Zincado|0.598|SKU_12
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GRQ667/1|3|Rolo|Laminado a Quente|1.355|SKU_43
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRD690/6|210|Rolo|Laminado a Frio|1.465|SKU_45
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV623/7|5|Rolo|Laminado a Quente|1.357|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSP836/3|37|Rolo|Laminado a Frio|0.884|SKU_5
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GNN059/2|503|Rolo|Laminado a Frio|0.981|SKU_49
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSU857/1|9|Rolo|Laminado a Frio|0.921|SKU_11
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GLJ427/2|949|Rolo|Zincado|0.95|SKU_35
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSB769/8|44|Rolo|Laminado a Frio|1.017|SKU_48
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSQ989/5|17|Rolo|Laminado a Frio|1.09|SKU_21
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GPN342|406|Bobina|Laminado a Frio|3.144|SKU_24
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSU155/10|2|Rolo|Zincado|1.469|SKU_40
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GRU739/7|140|Rolo|Zincado|0.936|SKU_10
2025-08-04|10179|1101|Materia Prima|E_PRG_REF|BZN|GSX467|12|Bobina|Zincado|11.97|SKU_52
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSQ989/9|17|Rolo|Laminado a Frio|1.11|SKU_53
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSQ358/11|41|Rolo|Zincado|0.503|SKU_36
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSU858/4|5|Rolo|Laminado a Frio|0.954|SKU_11
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRE548/2|192|Rolo|Laminado a Frio|1.228|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRM453/2|4|Rolo|Laminado a Frio|0.979|SKU_30
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRD690/5|210|Rolo|Laminado a Frio|1.382|SKU_45
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV623/1|5|Rolo|Laminado a Quente|1.437|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GSB769/11|44|Rolo|Laminado a Frio|1.039|SKU_48
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSV136/6|10|Rolo|Zincado|1.164|SKU_38
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GSQ358/10|41|Rolo|Zincado|0.504|SKU_36
2025-08-04|10179|1101|Materia Prima|E_PRG_REF|BZN|GQU033|278|Bobina|Zincado|10.57|SKU_44
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSZ011/6|3|Rolo|Laminado a Quente|0.715|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRD462/2|221|Rolo|Laminado a Frio|1.382|SKU_2
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BFE|GPS768|384|Bobina|Laminado a Frio|7.47|SKU_24
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSK213/8|13|Rolo|Laminado a Quente|1.144|SKU_41
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRE548/1|192|Rolo|Laminado a Frio|1.214|SKU_2
2025-08-04|10179|32D1|Materia Prima|E_PRG_REF     |BZN|GRH887|220|Bobina|Zincado|13.015|SKU_39
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GRD462/1|221|Rolo|Laminado a Frio|1.376|SKU_2
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFF|GQE450/2|333|Rolo|Laminado a Frio|0.652|SKU_45
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFQD|GSV623/8|5|Rolo|Laminado a Quente|1.355|SKU_3
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RZN|GJB095/14|1231|Rolo|Zincado|0.47|SKU_54
2025-08-04|10179|1101|Produto Acabado|S_PRG_REF|RFE|GQM593/5|266|Rolo|Laminado a Frio|1.128|SKU_22
